path,text
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.3-03.wav,ti7-leh4 sia2 tsit4 phinn1 tam7-sam2-hue7 tshiu2-ki3 te7-it4 thuann1 tsin3-tsing5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.12-03.wav,e7 loh8 kui2-na7 kang1 e5 tsun7-hoo7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.20-03.wav,kann2-na2 beh4 khi2 po3-thau5 e5 khuan2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.33-03.wav,gua2 tsiah4 iong7 siu5--e5 sann1 huah8 tso3 nng7 huah8 piann3 jip8-lai5 tshu3 lai7-te2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.65-03.wav,koh4 u7 se3-kai3 siong7 ku2 e5 kai3-giam5 kun1-su7 thong2-ti7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.18-03.wav,long2 tsin1 tat8-tit4 lan2 king3-phue3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.46-03.wav,tsap8-ji7--gueh8 koh4 ting7 sin1 ke3-ue7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.2-03.wav,tsok4-tsia2 liau7 sui7-bing5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.61-03.wav,to7 tsai1-iann2 tshai3-tsai1 long2 oo1-iu2--khi3--ah4;.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.8-03.wav,koh4 tsik4-kik8 huat4-tian2 bu2-gi2 su1-sia2 e5 ling5-lik8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.14-03.wav,ti7 tsit4 tsiong2 kue3-thing5 tiong1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.38-03.wav,hai2-kun1 tsit8-khai1-si2 siunn7-beh4 phah4 tai5-uan5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-2.13-03.wav,thau2-pang3 tsit8-e7-a2 ap4-lik8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.1-03.wav,tai5-bun5 tsok4-ka1 kah4 tai5-bun5 thong1-sin3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.7-03.wav,sim1-tsing5 tiann7-tioh8 tsiann5 hok8-tsap8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.61-03.wav,lan2 kam2 e7 tshin1-tshiunn7 liu5-kiu5-lang5 hiah4-ni7-a2 tsheh4 bi2-kok4?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.15-03.wav,siong7 hoo7 lang5 e7 lau5 tshui3-nua7--e5 si7 i1 e5 kue2-a2-thng1 kah4 ke1-kng2;.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.10-03.wav,tioh8 tshiann2 li2 liong7-kai2!
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.30-03.wav,tai5-uan5 tsuan9 hong9 ka2-jip8 tsian3-tsing1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.19-03.wav,in1-ui7 i1 koh4 ai3 bin7-tui3 tai5-uan5 lai7-te2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.9-03.wav,"hoo1-iok8 tshui3 kong2 tai5-gi2,tshiu2 sia2 tai5-bun5 ."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.27-03.wav,koh4 giah8 tsit8 ki1 thih4-sua1-thio1 teh4 khi2-li3 ting2-kuan5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.32-03.wav,tshing3 kah4 liah8 be7 tiau5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.18-03.wav,ma7 bo5 thang1 tsiah4-ni7 ho2-tsiah8-khun3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.42-03.wav,gua2 kiann1 poh4-huann7 e7 tshiong1-phua3--khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.16-03.wav,gua2 tng1-leh4 tua7-se3 liap8 kuann7 iunn2 tsun3-kau1-tsui2 beh4 ak4-tshai3 e5 si5-tsun7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.18-03.wav,thng1-thau5 sio2-khua2 tinn1-tinn1 koh4 e7 hue5-kam1;.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.53-03.wav,"kiu1 ti7 tshu3-lai7 lian5-sua3 sann1 kang1 long2 leh4 thiann1 hoo7-siann1,khuann3 kau1-a2 e5 lau5-tsui2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.10-03.wav,"tsiau3-koo3-tioh8 gi2-gian5 e5 thiann1,kong2,thak8,sia2 tsit4 si3 tsiong2 ki1-pun2 ling5-lik8."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.4-03.wav,tse1 si7 lik8-su2 pit4-jian5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.34-03.wav,"soo2-i2,ka7 i1 tshing1-hoo1 tso3 sam1-tiau5-thong1 tam7-sam2-tiam3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.46-03.wav,tai5-bun5 pit4-hue7 e5 sing5-uan5 u7 tsin1 tse7 tai5-bun5 tsok4-ka1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.29-03.wav,it4-tit8 kau3 it4 kiu2 pat4 khong3 ni5-tai7 tai5-gi2-bun5 un7-tong7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.34-03.wav,ho2-ka1-tsai3 iau2-u7 ti3 bo7-a2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.25-03.wav,kui1-ue7 kok4-ka1 kong1-hng5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.60-03.wav,li2 gua2 kam2 iau2-koh4 u7 ki1-hue7 uah8 ti7 se3-kan1?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.39-03.wav,the5-kiong1 tai5-bun5 tsok4-ka1 tshong3-tsok4 huat4-piau2 e5 uan5-te7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.8-03.wav,ping7-tshiann2 iau1-tshiann2 tsit8-kua2 ho2 ping5-iu2 lai5 tau3-lau7-jiat8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.7-03.wav,kan1-na1 tai5-gi2-lang5 ti7 iau1-kiu5 bu2-gi2-khuan5 i2-gua7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.23-03.wav,in1-ui7 tso3 ian1-tshiang5--e5 si7 in1 e5 tshin1-tsiann5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.28-03.wav,au7--lai5 jit8-pun2 kah4 bi2-kok4 ui3 uann7-thiap4--e5 pian3-tso3 tui3-tik8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.62-03.wav,tsian3-au7 e5 tai5-uan5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.35-03.wav,ping1 pai7 tshin1-tshiunn7 tsui2-pang1-suann1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.6-03.wav,lak4 kah4 kui1 tiann5 iann7-iann7-pue1;.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.59-03.wav,tai5-uan5 e5 un7-mia7 e7 pian3-tso3 an2-tsuann2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-2.15-03.wav,"ho2--ah4, hue1 khui1 tsiann3 tong1-si5 ."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.42-03.wav,tsit8-loo7 phah4-khi3 pak4-poo7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.47-03.wav,beh4 khian1 tok8-khi3-tuann5 ka7 pak4 tai5-uan5 khian1 kah4 mi1-mi1-mauh4-mauh4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.18-03.wav,hng7-hng7 tua7-tsiam1 kah4 ji7-tsiam1 e5 suann1-thau5 tsit4-si5 oo1 tsit8-ping5--khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.17-03.wav,m7-koh4 jit8-pun2 beh4 ti7-li2 tai5-uan5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.24-03.wav,tsit4 e5 tshin1-tsiann5 e5 tsiann3-giap8 si7 tso3 sok4-ka1 sia7-tshut4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.68-03.wav,"m7-koh4,kho2-huann7 siunn1 ku2 e5 ian5-koo3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.29-03.wav,"iau2-u7 he5-uan5,peh8-phue5-bah4 kah4 sah8 tshinn1-tshai3 ting2-ting2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-1.9-03.wav,si3-tsap8-tshit4 kiam2 ji7-tsap8-sann1 si7 ji7-tsap8-si3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.60-03.wav,tse7 kah4 e7 kiann1--lang5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.21-03.wav,tse1 pi2 kah4 tshing1-kok4 tsian3-tsing1 koh4-khah4 tsiah8-lat8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.12-03.wav,ma7 tso7-tsiu7 tsin1 tse7 tai5-bun5 tsok4-ka1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.23-03.wav,m7-tsiah4 e7 u7 it4 kiu2 sam1 khong3 ni5-tai7 e5 tai5-uan5-ue7-bun5 lun7-tsian3 .
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.7-03.wav,siong7 thiam2--e5 si7 tshai3 kah4 kue2-tsi2-tshiu7-a2 koh4 tioh8-ai3 sui5-tsang5-a2 ak4-tsui2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.5-03.wav,"in1-ui7,ti7 tsian3-au7 it4 kiu2 pat4 khong3 ni5-tai7."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-1.6-03.wav,i1 si7 ti7 it4 kiu2 pat4 kiu2 ni5 tshut4-si3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.62-03.wav,kiann5 ua2-khi3 tsing3 han1-tsi5-hioh8 e5 tshai3-koo2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.52-03.wav,jit8-pun2-ping1 si2 tshiau1-kue3 tsap8-ban7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.3-03.wav,"ho2-thinn1 tsiann5 ku2,tak8-kang1 juah8 kah4 kio3-m7-kann2."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.44-03.wav,kin1-a2-jit8 lan2 tsiah4 u7 thang1 tsin3-tsit8-poo7 tho2-lun7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.16-03.wav,tong1-lian5 tsiann5 put4-hing7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.36-03.wav,koh4 bo5-gua7-ku2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.34-03.wav,tng1 tai5-uan5 iau2 tshin1-tshiunn7 sam1 khong3 ni5-tai7 leh4 tsing1-lun7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.71-03.wav,"tong1-lian5,lik8-su2 bo5 thang1 ting5-thau5 lai5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.5-03.wav,iah4-si7 i3-gua7 tso7-sing5?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.38-03.wav,khi2-khi2-loh8-loh8 be7-su1 tso3-hong1-thai1 an2-ne1 ka7 ting5-a2-kha1 phuah4 kah4 tam5-lok4-lok4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.1-03.wav,siat4-su2 un7-mia7 sio1 the3-uann7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.56-03.wav,kiann5-khi3 kham3 bang7-a2 e5 un1-sik4 bong2 sun5 bong2 khuann3 tsia1 tsing3 e5 tshai3-tsai1 u7 an2-tsuann2--bo5?
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.4-03.wav,gua2 ai3 sing1 sing1-bing5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.57-03.wav,"tsit8-siann1 to7 iann2-tioh8 tshah4 ti7 thoo5-kha1 beh4 hoo7 bin2-tau7,tshau3-khi7-a2 suan1 ue1 e5 tik4-ki1-bue2 long2 si7 loo7-le5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.54-03.wav,Okinawa e5 peh4-sinn3 si2 sann1 hun1 tsi1 it4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.44-03.wav,an3 thau5 kah4 bue2 long2 tshue7 bo5 u7 koh4-iunn7 e5 soo2-tsai7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.74-03.wav,ma7 si7 kah4 ing2-kue3 kang7-khuan2 tak8-jit8 ai3 ak4-tsui2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.72-03.wav,tian1-to3 tshiu7-a2-kha1 e5 thoo5-bah4 kang7-khuan2 ta1-phi2-phi2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.29-03.wav,"na2 khoo1 ke1,na2 thiam1 tshi7-liau7 kah4 tsui2 e5 si5-tsun7."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.40-03.wav,"kui1 me5 e5 tua7-hoo7 it4-tit8 kau3 keh4-tng2-kang1,long2 bo5 thing5-khun3--kue3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.49-03.wav,tsiann5-sim1 hian3-siong7 gun2 e5 kam2-sia7 kah4 tsiok4-hok4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.26-03.wav,kiann1 khi3 hoo7 hong1 hian1-tsau2--khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.9-03.wav,na7 tsit4 tiam2 hoo7 li2 kam2-kak4 tam7-poh8-a2 bo5 song2-khuai3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-1.5-03.wav,"long2-tsong2 lak8-tsap8-goo7 khoo1,tsau7 sann1-tsap8-goo7 khoo1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.17-03.wav,ji5-tshiann2 u7 tsit8-kua2 bi2 e5 phang1-bi7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-2.12-03.wav,"bo5,lan2 ma7 than3 pai3-lak8 le2-pai3 tsit4 nng7 kang1 tshut4-khi3 lau1-lau1--leh4."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.23-03.wav,"tai5-uan5 tsong2-tok4-hu2 iong7 tsiann5 tse7 tsing1-sin5 lai5 phoo1 thih4-loo7,tso3 tiau5-tsa1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.32-03.wav,tsiah4 lian5-tai3 tsiap4-sua3 it4 kiu2 sam1 khong3 ni5-tai7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-2.5-03.wav,"khun3 tsing5 mai3 ing7,li2 to1 kong2 be7 thiann1."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.35-03.wav,"tong1-kim1,i1 i2-king1 u7 nng7 king1 hun1-tiam3 ."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.16-03.wav,tong1-tshoo1 e5 huat4-khi2-tsia2 e5 uan2-kian3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.53-03.wav,lai7-te2 pau1-kuat4 bue7 tsio2 tai5-uan5-lang5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.44-03.wav,kai2-tso3 phah4 liu5-kiu5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.14-03.wav,tsik4-si5 hoo7 gua2 huann1-hi2 kah4 be7-koo3--tit4;.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-2.3-03.wav,"ha1 ha1,li2 mai3 siunn7-tang1-siunn7-sai1 to7 khah4 ho2 bin5--lah4."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.20-03.wav,guan5-tsu7-bin5 poo7-lok8 tsia1-e5 kok4-tiong1 tsi1 kok4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.43-03.wav,"thiau1-kang1 tshing7 hoo7-mua1,ti3 leh8-a2 na2 kiann5 na2 sun5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.24-03.wav,leh4 tho2-lun7 beh4 an2-tsuann2 iong7 tai5-uan5-ue7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.9-03.wav,tsit8 e5 siunn7-beh4 thuat4 a1 jip8 au1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.13-03.wav,kong2 kah4 u7-kha1-u7-jiah4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.11-03.wav,ti7 tai5-gi2 hue1-hok8 uan5-tsuan5 e5 senn3-mia7-lat8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.31-03.wav,tsit4 king1 tam7-sam2-tiam3 si7 lan2 e5 ho2 ping5-iu2 a1-kiat4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.36-03.wav,hai2-gua7 to7 thiau3-kue3 bun5-li7 tsing1-gi7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.25-03.wav,tshong3-tsok4 lan2 tai5-uan5-lang5 e5 sin1 bun5-hak8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.40-03.wav,in1 ni2-ting7 the5-to7 ke3-ue7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.46-03.wav,u7 lam7 thoo5-ko1 kah4 iu3-tsioh8-a2 e5 khe1-a2-tsui2 lo5 kah4 e7 kiann1--lang5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.31-03.wav,huan3 tshinn2 bu2-gi2 i3-sik4 liau2-au7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.10-03.wav,kah4 liat8-kiong5 kok4-ka1 penn5-tse7-khia7 e5 sin1-hing1 te3-kok4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-2.11-03.wav,"sin1-the2 lue7-poo7 e5 un1-too7 e7 kang3--loh8-lai5,tsin1 kin2 to7 e7 loh8-bin5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.51-03.wav,si7 thai3-ping5-iunn5 tsian3-tsing1 siong1-bong5 jin5-soo3 siong7 tse7--e5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.4-03.wav,"ti7 tai5-gi2-bun5 un7-tong7-su2--li2,si7 tsin1 thang1 ki3-liam7 e5 tua7 tai7-tsi3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.19-03.wav,iong7 bu2-gi2 tshong3-tsok4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.6-03.wav,teh4 tho2-lun7 tai5-uan5 un7-mia7 e5 si5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.41-03.wav,hoo7 tshu3-tsing5 e5 khe1-tsui2 tshin1-tshiunn7 tua7-ing2 phah4 jip8-lai5 tsioh8-tong7 an2-ne1 tan5 kah4 hong1-hong1-kio3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.55-03.wav,ho2-ka1-tsai3 kau3 bue2-am3-a2 u7 sio2-khua2 lang3 hoo7 e5 si5-tsun7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.5-03.wav,tshiu7-hioh8-a2 tit8-thau3 lian1--khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.26-03.wav,king1-kue3 jit8-pun2-lang5 kah4 tiong1-kok4-lang5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.11-03.wav,kui1-e5 tai5-uan5 siu7-tioh8 hua5-lam5 te7-khu1 hong1-bin7 e5 kiann5-sua2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.63-03.wav,bing5-kun1 tsi2-phai3 tiong1-hua5-bin5-kok4 lai5 tsiam3-nia2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.31-03.wav,sui1-jian5 tsit8-khai1-si2 jit8-pun2 khah4 tsiam3 iann5-bin7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.42-03.wav,"koo2-le7 tai5-bun5 sia2-tsok4,hing5-sing5 hong1-khi3."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.41-03.wav,beh4 ui3 lam5 tai5-uan5 tsiunn7-liok8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.22-03.wav,tsiann5-tso3 te3-kok4 e5 ing2-kiu2 ling2-thoo2 liau2-au7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.69-03.wav,loh8 sann1 kang1 e5 hoo7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.19-03.wav,thiann1-kong2 ke1-kng2 e5 phue5 si7 iong7 ke1-a2-tng5 tso3--e5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.34-03.wav,kiok8-se3 tsit8-e7 pian3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.50-03.wav,it4 kiu2 su3 ngoo2 ni5 si3--gueh8 Okinawa tsian3-ik8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.77-03.wav,hoo7 loh8 siunn1 tua7 to7 be7-tit4 siu1-suann1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.64-03.wav,tshau2-meh4-kong1 to7 liong3 khi2 liong3 loh8 phuh8-phuh8-pue1.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.57-03.wav,lan2 ma7 bo5-huat4-too7 tsai1-iann2.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-3.20-03.wav,ka7 khau2-gi2 kah4 su1-bin7-gi2 hap8 it4.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.68-03.wav,tai5-uan5 te7-ui7 kau3-tann1 iau2-si7 kong1-an3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.26-03.wav,soo2-i2 ai3 tan2 i1 u7-ing5 e5 si5-tsun7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-5.27-03.wav,bo5-gi5-ngoo7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.66-03.wav,tshai3-hioh8-a2 tsiu3 kah4 tsit8 khang1 tsit8 khang1 tsiann3-tsiann3 to7 si7 in1 pinn3--e5.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.78-03.wav,thinn1-kong1-peh4--a2 na7 m7 sio1-thin7.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.63-03.wav,to1 iau2-bue7 kiann5-kha1-kau3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-1.7-03.wav,"lak8-pah4 si3-tsap8-sann1 ho7,tshiann2 kau3 goo7 ho7 kui7-tai5."
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.65-03.wav,ann3-ke7 loh8--khi3 tsim1-tsiok4 khuann3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-6.50-03.wav,gua2 iau2 bo5 siunn7-beh4 tng2--khi3.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-4.22-03.wav,tan7-si7 thiann1-kong2 bo5-it4-ting7 tak8-pai2 long2 tsiah8 e7 tioh8.
/storage/speech_dataset/TAT/TAT-Vol1-train/condenser/wav/TH_THF0007/0022-1.2-03.wav,tsit8 kang1 u7 ji7-tsap8-si3 tiam2-tsing1.
